run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,69,7365,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,70,7466,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,71,7567,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,72,7668,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,73,7769,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,74,7870,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,75,7971,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,76,8072,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,77,8173,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,78,8274,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,79,8375,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,80,8476,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,81,8577,59,"[85.8993, 77.9987, 52.2933, 45.86, 56.0826]",11.527,0,1
1,82,8678,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,83,8779,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,84,8880,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,85,8981,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,86,9082,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,87,9183,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
1,88,9284,45,"[85.7396, 78.0128, 52.4124, 45.8812, 56.0855]",11.469,0,1
